"GameDay","GameID","Player","PlayerID","PlayerCode","TeamID","Team","OpponentID","Opponent","Location","Division","Conference","Playoffs","WinOrLoss","Starter","PlayerType","PerfScore","MIN","PTS","FGM","FGA","3FM","3FA","FTM","FTA","REB","AST","STL","BLK","OREB","TO","PF"
"2012-03-18","27622","Marcus Morris","2718","marcus-morris","1","Houston","14","Phoenix","V","","Western","","L","","","0","10","2","1","3","0","1","0","0","0","0","1","0","0","0","1"
"2012-03-18","27622","Courtney Lee","2260","courtney-lee","1","Houston","14","Phoenix","V","","Western","","L","","","2","37","2","0","8","0","4","2","2","7","2","0","0","1","1","2"
"2012-03-18","27622","Courtney Fortson","1226","courtney-fortson","1","Houston","14","Phoenix","V","","Western","","L","","","1","5","0","0","2","0","1","0","0","3","2","0","0","1","1","0"
"2012-03-18","27622","Grant Hill","1698","grant-hill","14","Phoenix","1","Houston","H","","Western","","W","Y","","6","31","10","3","10","0","0","4","6","5","7","1","0","1","1","2"
"2012-03-18","27622","Marcin Gortat","1394","marcin-gortat","14","Phoenix","1","Houston","H","","Western","","W","Y","","10","31","15","7","9","0","0","1","4","10","0","3","2","3","1","1"
"2012-03-18","27622","Channing Frye","1266","channing-frye","14","Phoenix","1","Houston","H","","Western","","W","Y","","9","31","19","8","14","2","6","1","2","8","1","0","1","3","1","4"
"2012-03-18","27622","Steve Nash","2794","steve-nash","14","Phoenix","1","Houston","H","","Western","","W","Y","","4","30","4","2","6","0","2","0","0","2","11","1","0","0","1","2"
"2012-03-18","27622","Jared Dudley","1019","jared-dudley","14","Phoenix","1","Houston","H","","Western","","W","Y","","1","29","4","1","7","0","3","2","2","3","1","1","0","1","1","3"
"2012-03-18","27622","Michael Redd","3191","michael-redd","14","Phoenix","1","Houston","H","","Western","","W","","","9","18","25","10","13","3","5","2","3","2","0","0","0","0","0","1"
"2012-03-18","27622","Sebastian Telfair","3796","sebastian-telfair","14","Phoenix","1","Houston","H","","Western","","W","","","3","17","5","2","6","1","1","0","0","1","4","2","0","0","0","2"
"2012-03-18","27622","Shannon Brown","490","shannon-brown","14","Phoenix","1","Houston","H","","Western","","W","","","0","17","5","2","9","1","3","0","0","1","0","0","0","0","1","1"
"2012-03-18","27622","Markieff Morris","2719","markieff-morris","14","Phoenix","1","Houston","H","","Western","","W","","","2","17","4","2","6","0","0","0","0","4","1","0","1","0","2","1"
"2012-03-18","27622","Robin Lopez","2344","robin-lopez","14","Phoenix","1","Houston","H","","Western","","W","","","4","15","8","3","5","0","0","2","2","3","0","1","2","2","1","1"
"2012-03-18","27623","Martell Webster","4094","martell-webster","2","Minnesota","15","Sacramento","V","","Western","","L","Y","","5","32","14","4","7","1","2","5","5","1","0","1","1","0","2","2"
"2012-03-18","27623","Kevin Love","2350","kevin-love","2","Minnesota","15","Sacramento","V","","Western","","L","Y","","10","32","21","7","20","1","5","6","6","11","3","1","1","4","4","4"
"2012-03-18","27623","Luke Ridnour","3240","luke-ridnour","2","Minnesota","15","Sacramento","V","","Western","","L","Y","","6","29","13","5","13","1","3","2","2","5","2","2","0","0","5","5"
"2012-03-18","27623","Wesley Johnson","1967","wesley-johnson","2","Minnesota","15","Sacramento","V","","Western","","L","Y","","2","28","2","1","6","0","3","0","0","5","2","0","3","0","0","0"
"2012-03-18","27623","Darko Milicic","2636","darko-milicic","2","Minnesota","15","Sacramento","V","","Western","","L","Y","","0","6","2","1","2","0","0","0","0","0","0","0","0","0","0","0"
"2012-03-18","27623","Derrick Williams","4193","derrick-williams","2","Minnesota","15","Sacramento","V","","Western","","L","","","9","32","16","5","8","2","5","4","4","9","2","0","0","2","0","2"
"2012-03-18","27623","Michael Beasley","249","michael-beasley","2","Minnesota","15","Sacramento","V","","Western","","L","","","5","26","13","6","16","1","4","0","0","7","2","0","0","4","2","1"
"2012-03-18","27623","Anthony Randolph","3166","anthony-randolph","2","Minnesota","15","Sacramento","V","","Western","","L","","","7","20","10","5","8","0","0","0","0","9","2","1","0","6","3","4"
"2012-03-18","27623","Jose Barea","183","jjbarea","2","Minnesota","15","Sacramento","V","","Western","","L","","","2","14","6","3","7","0","2","0","0","1","4","0","0","0","2","1"
"2012-03-18","27623","Anthony Tolliver","3874","anthony-tolliver","2","Minnesota","15","Sacramento","V","","Western","","L","","","0","3","2","1","2","0","0","0","0","0","0","0","0","0","0","0"
"2012-03-18","27623","Marcus Thornton","3859","marcus-thornton","15","Sacramento","2","Minnesota","H","","Western","","W","Y","","10","39","24","8","20","2","8","6","6","5","4","4","0","0","1","2"
"2012-03-18","27623","John Salmons","3383","john-salmons","15","Sacramento","2","Minnesota","H","","Western","","W","Y","","5","33","15","7","14","1","2","0","0","1","3","1","0","0","1","2"
"2012-03-18","27623","Isaiah Thomas","3818","isaiah-thomas","15","Sacramento","2","Minnesota","H","","Western","","W","Y","","7","27","18","6","10","4","6","2","2","2","2","1","0","1","1","2"
"2012-03-18","27623","Jason Thompson","3844","jason-thompson","15","Sacramento","2","Minnesota","H","","Western","","W","Y","","9","26","13","5","6","0","0","3","3","10","2","1","0","2","2","2"
"2012-03-18","27623","DeMarcus Cousins","772","demarcus-cousins","15","Sacramento","2","Minnesota","H","","Western","","W","Y","","3","20","9","2","8","0","0","5","6","2","2","1","1","0","3","4"
"2012-03-18","27623","Chuck Hayes","1626","chuck-hayes","15","Sacramento","2","Minnesota","H","","Western","","W","","","8","27","12","5","7","0","0","2","2","8","2","1","2","2","1","2"
"2012-03-18","27623","Donte Greene","1459","donte-greene","15","Sacramento","2","Minnesota","H","","Western","","W","","","6","21","11","5","9","1","5","0","0","7","0","0","1","2","0","2"
"2012-03-18","27623","Jimmer Fredette","1255","jimmer-fredette","15","Sacramento","2","Minnesota","H","","Western","","W","","","1","20","6","3","11","0","5","0","0","1","4","1","0","1","1","1"
"2012-03-18","27623","Travis Outlaw","2936","travis-outlaw","15","Sacramento","2","Minnesota","H","","Western","","W","","","3","18","5","2","9","0","2","1","2","6","2","1","0","0","0","0"
"2012-03-18","27623","Tyler Honeycutt","1742","tyler-honeycutt","15","Sacramento","2","Minnesota","H","","Western","","W","","","0","4","2","1","2","0","0","0","0","0","0","0","0","0","0","0"
"2012-03-19","27624","Rajon Rondo","3322","rajon-rondo","5","Boston","6","Atlanta","V","","Western","","W","Y","","8","38","10","4","14","0","0","2","2","3","13","6","0","1","4","1"
"2012-03-19","27624","Brandon Bass","218","brandon-bass","5","Boston","6","Atlanta","V","","Western","","W","Y","","6","37","8","4","7","0","0","0","0","10","0","0","1","1","1","4"
"2012-03-19","27624","Kevin Garnett","1310","kevin-garnett","5","Boston","6","Atlanta","V","","Western","","W","Y","","7","36","16","7","17","0","1","2","2","8","3","1","0","0","2","2"
"2012-03-19","27624","Ray Allen","55","ray-allen","5","Boston","6","Atlanta","V","","Western","","W","Y","","7","36","19","5","9","4","6","5","5","3","1","0","0","0","2","3"
"2012-03-19","27624","Paul Pierce","3065","paul-pierce","5","Boston","6","Atlanta","V","","Western","","W","Y","","4","27","13","4","14","0","3","5","6","5","3","0","0","1","4","5"
"2012-03-19","27624","Mickael Pietrus","3068","mickael-pietrus","5","Boston","6","Atlanta","V","","Western","","W","","","5","28","9","3","8","2","5","1","2","6","0","1","1","1","0","3"
"2012-03-19","27624","Greg Stiemsma","3702","greg-stiemsma","5","Boston","6","Atlanta","V","","Western","","W","","","4","19","4","2","3","0","0","0","0","3","0","1","4","1","1","4"
"2012-03-19","27624","Jeff Teague","3793","jeff-teague","6","Atlanta","5","Boston","H","","Western","","L","Y","","3","41","8","4","13","0","2","0","0","5","3","0","0","0","2","4"
"2012-03-19","27624","Zaza Pachulia","2951","zaza-pachulia","6","Atlanta","5","Boston","H","","Western","","L","Y","","12","38","16","4","7","0","0","8","9","13","0","3","0","4","2","2"
"2012-03-19","27624","Josh Smith","3606","josh-smith","6","Atlanta","5","Boston","H","","Western","","L","Y","","7","37","10","5","20","0","3","0","0","11","8","2","0","1","1","1"
"2012-03-19","27624","Kirk Hinrich","1708","kirk-hinrich","6","Atlanta","5","Boston","H","","Western","","L","Y","","4","36","9","3","7","1","3","2","2","2","3","0","1","0","3","3"
"2012-03-19","27624","Joe Johnson","1939","joe-johnson","6","Atlanta","5","Boston","H","","Western","","L","Y","","9","35","25","9","17","4","5","3","4","6","1","0","0","2","7","5"
"2012-03-19","27624","Jerry Stackhouse","3673","jerry-stackhouse","6","Atlanta","5","Boston","H","","Western","","L","","","1","15","4","2","4","0","2","0","0","1","0","0","0","0","0","0"
"2012-03-19","27624","Tracy McGrady","2544","tracy-mcgrady","6","Atlanta","5","Boston","H","","Western","","L","","","1","14","4","2","4","0","0","0","0","1","0","0","1","0","0","1"
"2012-03-19","27625","Reggie Williams","4231","reggie-williams","3","Charlotte","28","Philadelphia","H","","Western","","L","Y","","7","28","13","4","7","1","2","4","5","6","2","0","0","0","0","0"
"2012-03-19","27625","Gerald Henderson","1650","gerald-henderson","3","Charlotte","28","Philadelphia","H","","Western","","L","Y","","6","27","14","5","10","0","0","4","4","1","4","1","1","0","0","2"
"2012-03-19","27625","D.J. Augustin","139","djaugustin","3","Charlotte","28","Philadelphia","H","","Western","","L","Y","","3","25","7","2","8","0","2","3","3","2","5","1","0","1","1","1"
"2012-03-19","27625","Tyrus Thomas","3832","tyrus-thomas","3","Charlotte","28","Philadelphia","H","","Western","","L","Y","","0","14","6","3","10","0","0","0","0","0","1","0","1","0","0","2"
"2012-03-19","27625","Derrick Brown","465","derrick-brown","3","Charlotte","28","Philadelphia","H","","Western","","L","Y","","2","29","5","2","5","0","1","1","3","2","1","0","2","1","1","2"
"2012-03-19","27625","D.J. White","4131","djwhite","3","Charlotte","28","Philadelphia","H","","Western","","L","","","5","25","12","5","10","0","0","2","2","4","2","0","1","1","1","1"
"2012-03-19","27625","Kemba Walker","4022","kemba-walker","3","Charlotte","28","Philadelphia","H","","Western","","L","","","6","23","13","5","11","1","1","2","2","4","5","0","0","2","0","1"
"2012-03-19","27625","Byron Mullens","2746","byron-mullens","3","Charlotte","28","Philadelphia","H","","Western","","L","","","2","22","4","2","8","0","0","0","0","1","2","3","1","0","1","1"
"2012-03-19","27625","Cory Higgins","1685","cory-higgins","3","Charlotte","28","Philadelphia","H","","Western","","L","","","1","4","4","1","1","0","0","2","5","1","0","0","0","0","0","0"
"2012-03-19","27625","Bismack Biyombo","311","bismack-biyombo","3","Charlotte","28","Philadelphia","H","","Western","","L","","","4","28","2","0","3","0","0","2","4","9","1","1","1","1","2","0"
"2012-03-19","27625","Eduardo Najera","2787","eduardo-najera","3","Charlotte","28","Philadelphia","H","","Western","","L","","","0","4","0","0","2","0","2","0","0","1","0","1","0","0","0","0"
"2012-03-19","27625","Matt Carroll","610","matt-carroll","3","Charlotte","28","Philadelphia","H","","Western","","L","","","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2012-03-19","27625","Nikola Vucevic","3999","nikola-vucevic","28","Philadelphia","3","Charlotte","V","","Western","","W","","","1","11","0","0","3","0","0","0","0","3","2","1","0","1","1","3"
"2012-03-19","27625","Sam Young","4347","sam-young","28","Philadelphia","3","Charlotte","V","","Western","","W","","","1","8","0","0","1","0","0","0","0","2","1","1","0","0","0","1"
"2012-03-19","27625","Lavoy Allen","51","lavoy-allen","28","Philadelphia","3","Charlotte","V","","Western","","W","","","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"2012-03-19","27625","Jrue Holiday","1724","jrue-holiday","28","Philadelphia","3","Charlotte","V","","Western","","W","Y","","9","31","20","8","13","0","1","4","4","4","6","0","1","0","1","2"
"2012-03-19","27625","Elton Brand","415","elton-brand","28","Philadelphia","3","Charlotte","V","","Western","","W","Y","","8","31","16","8","13","0","0","0","0","8","2","0","0","4","0","3"
"2012-03-19","27625","Andre Iguodala","1812","andre-iguodala","28","Philadelphia","3","Charlotte","V","","Western","","W","Y","","4","30","3","1","4","0","1","1","2","7","5","1","0","0","2","3"
"2012-03-19","27625","Evan Turner","3921","evan-turner","28","Philadelphia","3","Charlotte","V","","Western","","W","Y","","1","27","6","3","11","0","1","0","0","3","0","0","0","0","1","2"
"2012-03-19","27625","Spencer Hawes","1616","spencer-hawes","28","Philadelphia","3","Charlotte","V","","Western","","W","Y","","10","23","13","6","11","0","0","1","1","11","3","1","3","6","2","2"
"2012-03-19","27625","Thaddeus Young","4348","thaddeus-young","28","Philadelphia","3","Charlotte","V","","Western","","W","","","10","27","20","10","12","0","0","0","0","6","2","1","2","4","0","2"
"2012-03-19","27625","Jodie Meeks","2595","jodie-meeks","28","Philadelphia","3","Charlotte","V","","Western","","W","","","3","23","8","2","5","2","5","2","2","3","0","0","0","0","0","2"
"2012-03-19","27625","Lou Williams","4218","lou-williams","28","Philadelphia","3","Charlotte","V","","Western","","W","","","8","22","19","8","12","3","3","0","0","3","5","0","0","0","3","1"
"2012-03-19","27626","Rodrigue Beaubois","251","rodrigue-beaubois","23","Dallas","24","Denver","V","","Western","","W","Y","","6","36","14","6","14","2","4","0","0","3","6","1","0","0","3","2"
"2012-03-19","27626","Vince Carter","621","vince-carter","23","Dallas","24","Denver","V","","Western","","W","Y","","9","33","14","5","9","2","5","2","2","6","3","2","2","0","0","0"
"2012-03-19","27626","Dirk Nowitzki","2865","dirk-nowitzki","23","Dallas","24","Denver","V","","Western","","W","Y","","16","31","33","12","19","3","4","6","8","11","6","0","1","1","3","2"
"2012-03-19","27626","Jason Kidd","2098","jason-kidd","23","Dallas","24","Denver","V","","Western","","W","Y","","7","24","7","2","4","1","3","2","2","1","10","4","0","0","0","1"
"2012-03-19","27626","Ian Mahinmi","2399","ian-mahinmi","23","Dallas","24","Denver","V","","Western","","W","Y","","6","18","11","5","7","0","0","1","2","5","1","1","0","3","0","3"
"2012-03-19","27626","Jason Terry","3803","jason-terry","23","Dallas","24","Denver","V","","Western","","W","","","3","32","10","4","12","2","7","0","0","1","3","1","0","0","1","1"
"2012-03-19","27626","Brandan Wright","4316","brandan-wright","23","Dallas","24","Denver","V","","Western","","W","","","8","27","15","7","9","0","0","1","1","6","0","1","1","0","0","3"
"2012-03-19","27626","Lamar Odom","2898","lamar-odom","23","Dallas","24","Denver","V","","Western","","W","","","6","25","6","3","7","0","1","0","0","9","4","1","0","1","4","5"
"2012-03-19","27626","Yi Jianlian","1903","yi-jianlian","23","Dallas","24","Denver","V","","Western","","W","","","1","2","2","1","3","0","1","0","0","3","0","0","0","0","0","2"
"2012-03-19","27626","Ty Lawson","2250","ty-lawson","24","Denver","23","Dallas","H","","Western","","L","Y","","5","39","11","4","11","0","4","3","3","3","6","0","0","0","4","1"
"2012-03-19","27626","Arron Afflalo","25","arron-afflalo","24","Denver","23","Dallas","H","","Western","","L","Y","","10","34","24","7","10","2","3","8","8","3","2","1","0","0","2","3"
"2012-03-19","27626","Kenneth Faried","1147","kenneth-faried","24","Denver","23","Dallas","H","","Western","","L","Y","","4","25","9","3","7","0","0","3","4","5","1","0","0","1","1","1"
"2012-03-19","27626","Danilo Gallinari","1289","danilo-gallinari","24","Denver","23","Dallas","H","","Western","","L","Y","","4","22","4","1","7","0","1","2","2","6","7","1","0","2","3","3"
"2012-03-19","27626","Timofey Mozgov","2739","timofey-mozgov","24","Denver","23","Dallas","H","","Western","","L","Y","","3","8","6","3","3","0","0","0","0","1","1","1","0","0","0","0"
"2012-03-19","27626","Wilson Chandler","648","wilson-chandler","24","Denver","23","Dallas","H","","Western","","L","","","5","27","13","6","16","1","5","0","1","4","2","2","1","1","1","2"
"2012-03-19","27626","Al Harrington","1581","al-harrington","24","Denver","23","Dallas","H","","Western","","L","","","6","25","12","5","12","2","4","0","0","9","2","0","0","1","1","2"
"2012-03-19","27626","Corey Brewer","428","corey-brewer","24","Denver","23","Dallas","H","","Western","","L","","","2","24","8","4","7","0","1","0","0","0","1","1","0","0","0","1"
"2012-03-19","27626","Rudy Fernandez","1173","rudy-fernandez","24","Denver","23","Dallas","H","","Western","","L","","","1","9","5","2","6","1","3","0","0","0","2","0","0","0","0","1"
"2012-03-19","27626","Andre Miller","2638","andre-miller","24","Denver","23","Dallas","H","","Western","","L","","","2","5","3","1","2","0","0","1","2","2","2","0","0","0","0","0"
"2012-03-19","27627","Kevin Love","2350","kevin-love","2","Minnesota","25","Golden State","V","","Western","","W","Y","","17","44","36","13","23","3","5","7","10","16","2","0","0","4","3","3"
"2012-03-19","27627","Luke Ridnour","3240","luke-ridnour","2","Minnesota","25","Golden State","V","","Western","","W","Y","","7","35","11","4","7","1","2","2","2","3","10","1","0","0","3","1"
"2012-03-19","27627","Martell Webster","4094","martell-webster","2","Minnesota","25","Golden State","V","","Western","","W","Y","","2","25","5","1","2","0","1","3","3","2","0","0","0","1","1","4"
"2012-03-19","27627","Wesley Johnson","1967","wesley-johnson","2","Minnesota","25","Golden State","V","","Western","","W","Y","","4","20","9","3","6","2","3","1","2","4","0","1","1","1","1","1"
"2012-03-19","27627","Nikola Pekovic","3021","nikola-pekovic","2","Minnesota","25","Golden State","V","","Western","","W","Y","","3","11","6","2","5","0","0","2","2","2","1","1","1","0","0","0"
"2012-03-19","27627","Derrick Williams","4193","derrick-williams","2","Minnesota","25","Golden State","V","","Western","","W","","","6","36","6","2","9","0","2","2","2","11","1","1","3","0","4","1"
"2012-03-19","27627","Jose Barea","183","jjbarea","2","Minnesota","25","Golden State","V","","Western","","W","","","4","27","6","3","10","0","2","0","0","3","10","1","0","0","0","0"
"2012-03-19","27627","Anthony Tolliver","3874","anthony-tolliver","2","Minnesota","25","Golden State","V","","Western","","W","","","5","16","10","4","5","2","3","0","0","5","0","0","0","2","1","2"
"2012-03-19","27627","Michael Beasley","249","michael-beasley","2","Minnesota","25","Golden State","V","","Western","","W","","","1","10","8","3","6","1","3","1","2","0","0","0","0","0","0","1"
"2012-03-19","27627","David Lee","2262","david-lee","25","Golden State","2","Minnesota","H","","Western","","L","Y","","11","39","25","9","18","0","1","7","10","9","3","1","0","4","1","2"
"2012-03-19","27627","Dorell Wright","4320","dorell-wright","25","Golden State","2","Minnesota","H","","Western","","L","Y","","4","35","8","3","7","2","6","0","0","4","0","2","2","0","1","1"
"2012-03-19","27627","Nate Robinson","3290","nate-robinson","25","Golden State","2","Minnesota","H","","Western","","L","Y","","5","32","13","4","12","2","5","3","4","2","7","1","0","0","1","4"
"2012-03-19","27627","Klay Thompson","3847","klay-thompson","25","Golden State","2","Minnesota","H","","Western","","L","Y","","4","22","17","7","18","3","6","0","0","1","1","1","1","0","1","3"
"2012-03-19","27627","Dominic McGuire","2550","dominic-mcguire","25","Golden State","2","Minnesota","H","","Western","","L","Y","","5","34","2","1","5","0","0","0","0","9","4","1","1","2","0","4"
"2012-03-19","27627","Brandon Rush","3366","brandon-rush","25","Golden State","2","Minnesota","H","","Western","","L","","","4","30","9","4","9","1","4","0","0","3","3","0","1","0","0","0"
"2012-03-19","27627","Richard Jefferson","1890","richard-jefferson","25","Golden State","2","Minnesota","H","","Western","","L","","","9","29","19","6","10","2","4","5","6","4","2","2","0","0","2","4"
"2012-03-19","27628","Antawn Jamison","1874","antawn-jamison","9","Cleveland","36","Brooklyn","V","","Western","","W","Y","","7","39","13","5","20","1","3","2","2","13","3","0","1","6","1","2"
"2012-03-19","27628","Tristan Thompson","3853","tristan-thompson","9","Cleveland","36","Brooklyn","V","","Western","","W","Y","","14","37","27","12","16","0","0","3","4","12","1","0","1","8","2","3"
"2012-03-19","27628","Anthony Parker","2971","anthony-parker","9","Cleveland","36","Brooklyn","V","","Western","","W","Y","","3","31","4","2","6","0","2","0","2","3","5","1","1","0","0","1"
"2012-03-19","27628","Kyrie Irving","1825","kyrie-irving","9","Cleveland","36","Brooklyn","V","","Western","","W","Y","","10","31","26","8","20","3","6","7","8","5","7","1","0","1","4","5"
"2012-03-19","27628","Alonzo Gee","1331","alonzo-gee","9","Cleveland","36","Brooklyn","V","","Western","","W","Y","","5","28","8","3","6","0","0","2","4","7","1","1","0","0","2","6"
"2012-03-19","27628","Donald Sloan","3567","donald-sloan","9","Cleveland","36","Brooklyn","V","","Western","","W","","","5","19","11","4","6","1","1","2","2","3","1","0","0","1","0","4"
"2012-03-19","27628","Samardo Samuels","3391","samardo-samuels","9","Cleveland","36","Brooklyn","V","","Western","","W","","","6","19","10","5","5","0","0","0","3","6","2","1","0","4","2","2"
"2012-03-19","27628","Daniel Gibson","1344","daniel-gibson","9","Cleveland","36","Brooklyn","V","","Western","","W","","","1","17","4","1","5","0","1","2","2","2","1","0","0","0","0","1"
"2012-03-19","27628","Omri Casspi","628","omri-casspi","9","Cleveland","36","Brooklyn","V","","Western","","W","","","2","15","2","1","5","0","2","0","0","4","0","2","0","1","0","1"
"2012-03-19","27628","Deron Williams","4192","deron-williams","36","Brooklyn","9","Cleveland","H","","Western","","L","Y","","9","38","28","8","23","4","10","8","9","0","8","2","0","0","5","3"
"2012-03-19","27628","Kris Humphries","1793","kris-humphries","36","Brooklyn","9","Cleveland","H","","Western","","L","Y","","8","33","13","5","10","0","0","3","3","11","2","0","1","4","1","5"
"2012-03-19","27628","Gerald Wallace","4029","gerald-wallace","36","Brooklyn","9","Cleveland","H","","Western","","L","Y","","14","39","27","8","14","1","4","10","11","12","1","0","1","1","1","4"
"2012-03-19","27628","MarShon Brooks","453","","36","Brooklyn","9","Cleveland","H","","Western","","L","Y","","4","29","10","3","10","0","2","4","6","4","2","1","0","1","0","2"
"2012-03-19","27628","Shelden Williams","4241","shelden-williams","36","Brooklyn","9","Cleveland","H","","Western","","L","Y","","5","25","9","4","5","0","0","1","2","5","2","0","1","2","3","4"
"2012-03-19","27628","Gerald Green","1441","gerald-green","36","Brooklyn","9","Cleveland","H","","Western","","L","","","2","27","5","2","6","1","2","0","0","3","0","1","2","2","2","4"
"2012-03-19","27628","Anthony Morrow","2727","anthony-morrow","36","Brooklyn","9","Cleveland","H","","Western","","L","","","0","19","6","3","10","0","4","0","0","1","0","0","0","0","0","0"
"2012-03-19","27628","Johan Petro","3048","johan-petro","36","Brooklyn","9","Cleveland","H","","Western","","L","","","1","15","2","1","2","0","0","0","0","0","0","1","1","0","0","0"
"2012-03-19","27628","Jerry Smith","3602","jerry-smith","36","Brooklyn","9","Cleveland","H","","Western","","L","","","0","9","0","0","1","0","1","0","0","1","0","1","0","0","0","2"
"2012-03-19","27629","Luol Deng","931","luol-deng","8","Chicago","13","Orlando","V","","Western","","W","Y","","6","43","14","5","13","1","4","3","4","4","2","2","1","2","3","1"
"2012-03-19","27629","Carlos Boozer","367","carlos-boozer","8","Chicago","13","Orlando","V","","Western","","W","Y","","14","34","24","12","18","0","0","0","0","13","2","4","0","0","1","4"
"2012-03-19","27629","Joakim Noah","2842","joakim-noah","8","Chicago","13","Orlando","V","","Western","","W","Y","","5","31","9","4","12","0","0","1","1","6","5","1","0","2","1","4"
"2012-03-19","27629","C.J. Watson","4074","cjwatson","8","Chicago","13","Orlando","V","","Western","","W","Y","","0","26","1","0","8","0","3","1","1","2","3","0","0","0","2","2"
"2012-03-19","27629","Ronnie Brewer","432","ronnie-brewer","8","Chicago","13","Orlando","V","","Western","","W","Y","","3","23","3","1","4","0","1","1","2","5","3","1","1","0","0","0"
"2012-03-19","27629","Kyle Korver","2164","kyle-korver","8","Chicago","13","Orlando","V","","Western","","W","","","3","26","7","2","4","2","3","1","1","1","2","0","1","0","2","1"
"2012-03-19","27629","John Lucas III","2361","john-lucas-iii","8","Chicago","13","Orlando","V","","Western","","W","","","7","21","20","8","13","4","7","0","0","1","2","1","0","0","1","1"
"2012-03-19","27629","Omer Asik","130","omer-asik","8","Chicago","13","Orlando","V","","Western","","W","","","4","16","3","1","2","0","0","1","2","8","0","1","0","3","1","4"
"2012-03-19","27629","Taj Gibson","1349","taj-gibson","8","Chicago","13","Orlando","V","","Western","","W","","","3","13","4","2","5","0","0","0","0","8","0","0","0","0","0","0"
"2012-03-19","27629","Jimmy Butler","549","jimmy-butler","8","Chicago","13","Orlando","V","","Western","","W","","","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2012-03-19","27629","Dwight Howard","1768","dwight-howard","13","Orlando","8","Chicago","H","","Western","","L","Y","","11","40","18","8","12","0","0","2","7","12","2","1","3","4","4","3"
"2012-03-19","27629","Ryan Anderson","93","ryan-anderson","13","Orlando","8","Chicago","H","","Western","","L","Y","","3","30","10","4","13","2","8","0","0","5","0","0","0","2","1","1"
"2012-03-19","27629","Jameer Nelson","2811","jameer-nelson","13","Orlando","8","Chicago","H","","Western","","L","Y","","2","29","9","4","11","1","4","0","0","3","1","0","0","1","5","2"
"2012-03-19","27629","Jason Richardson","3228","jason-richardson","13","Orlando","8","Chicago","H","","Western","","L","Y","","0","27","2","1","7","0","2","0","0","2","2","1","0","0","2","1"
"2012-03-19","27629","Hedo Turkoglu","3917","hedo-turkoglu","13","Orlando","8","Chicago","H","","Western","","L","Y","","4","25","7","3","6","1","2","0","2","4","1","1","1","0","2","3"
"2012-03-19","27629","Glen Davis","874","glen-davis","13","Orlando","8","Chicago","H","","Western","","L","","","4","22","5","1","5","0","0","3","6","7","0","2","1","2","0","1"
"2012-03-19","27629","J.J. Redick","3193","jjredick","13","Orlando","8","Chicago","H","","Western","","L","","","0","20","3","1","7","0","2","1","2","1","2","1","0","0","0","0"
"2012-03-19","27629","Quentin Richardson","3234","quentin-richardson","13","Orlando","8","Chicago","H","","Western","","L","","","2","19","4","2","2","0","0","0","0","1","0","1","0","1","1","1"
"2012-03-19","27629","Chris Duhon","1023","chris-duhon","13","Orlando","8","Chicago","H","","Western","","L","","","1","15","1","0","3","0","2","1","1","3","0","1","0","0","0","0"
"2012-03-19","27629","DeAndre Liggins","2306","deandre-liggins","13","Orlando","8","Chicago","H","","Western","","L","","","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2012-03-19","27629","Ish Smith","3598","ish-smith","13","Orlando","8","Chicago","H","","Western","","L","","","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"2012-03-19","27629","Earl Clark","677","earl-clark","13","Orlando","8","Chicago","H","","Western","","L","","","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2012-03-20","27630","Goran Dragic","1002","goran-dragic","1","Houston","27","L.A. Lakers","H","","Western","","W","Y","","11","41","16","7","13","2","4","0","0","7","13","2","0","3","5","2"
"2012-03-20","27630","Courtney Lee","2260","courtney-lee","1","Houston","27","L.A. Lakers","H","","Western","","W","Y","","9","36","23","7","17","3","6","6","8","5","4","2","0","2","4","2"
"2012-03-20","27630","Chandler Parsons","2984","chandler-parsons","1","Houston","27","L.A. Lakers","H","","Western","","W","Y","","7","35","13","4","12","3","6","2","2","7","1","2","1","2","3","4"
"2012-03-20","27630","Luis Scola","3446","luis-scola","1","Houston","27","L.A. Lakers","H","","Western","","W","Y","","9","34","23","9","13","0","0","5","6","3","1","1","0","1","2","4"
"2012-03-20","27630","Samuel Dalembert","832","samuel-dalembert","1","Houston","27","L.A. Lakers","H","","Western","","W","Y","","5","21","8","4","5","0","0","0","0","4","0","0","3","2","1","3"
"2012-03-20","27630","Patrick Patterson","2993","patrick-patterson","1","Houston","27","L.A. Lakers","H","","Western","","W","","","3","24","10","4","10","0","0","2","4","5","0","0","0","0","0","0"
"2012-03-20","27630","Chase Budinger","512","chase-budinger","1","Houston","27","L.A. Lakers","H","","Western","","W","","","4","24","8","2","7","1","4","3","3","4","2","1","0","0","2","1"
"2012-03-20","27630","Marcus Camby","581","marcus-camby","1","Houston","27","L.A. Lakers","H","","Western","","W","","","3","15","4","1","2","0","0","2","4","4","1","0","1","2","0","2"
"2012-03-20","27630","Courtney Fortson","1226","courtney-fortson","1","Houston","27","L.A. Lakers","H","","Western","","W","","","2","6","2","1","1","0","0","0","0","1","2","1","0","0","0","0"
